frequency,raw
1049.39,-0.04
1059.88,-0.06
1070.48,-0.05
1081.19,-0.04
1092.00,-0.05
1102.92,-0.05
1113.95,-0.06
1125.09,-0.06
1136.34,-0.10
1147.70,-0.10
1159.18,-0.09
1170.77,-0.08
1182.48,-0.09
1194.30,-0.12
1206.25,-0.14
1218.31,-0.15
1230.49,-0.17
1242.80,-0.19
1255.22,-0.20
1267.78,-0.22
1280.45,-0.23
1293.26,-0.24
1306.19,-0.25
1319.25,-0.27
1332.45,-0.29
1345.77,-0.31
1359.23,-0.34
1372.82,-0.38
1386.55,-0.40
1400.41,-0.40
1414.42,-0.38
1428.56,-0.35
1442.85,-0.33
1457.28,-0.32
1471.85,-0.27
1486.57,-0.22
1501.43,-0.16
1516.45,-0.15
1531.61,-0.14
1546.93,-0.13
1562.40,-0.14
1578.02,-0.15
1593.80,-0.16
1609.74,-0.18
1625.84,-0.20
1642.10,-0.21
1658.52,-0.20
1675.10,-0.21
1691.85,-0.22
1708.77,-0.24
1725.86,-0.24
1743.12,-0.25
1760.55,-0.26
1778.15,-0.29
1795.94,-0.29
1813.90,-0.29
1832.03,-0.32
1850.36,-0.35
1868.86,-0.37
1887.55,-0.39
1906.42,-0.38
1925.49,-0.38
1944.74,-0.39
1964.19,-0.42
1983.83,-0.45
2003.67,-0.46
2023.71,-0.51
2043.94,-0.55
2064.38,-0.59
2085.03,-0.60
2105.88,-0.60
2126.94,-0.59
2148.20,-0.57
2169.69,-0.54
2191.38,-0.51
2213.30,-0.49
2235.43,-0.48
2257.78,-0.46
2280.36,-0.45
2303.17,-0.43
2326.20,-0.43
2349.46,-0.44
2372.95,-0.46
2396.68,-0.48
2420.65,-0.50
2444.86,-0.57
2469.31,-0.63
2494.00,-0.69
2518.94,-0.72
2544.13,-0.75
2569.57,-0.77
2595.27,-0.80
2621.22,-0.85
2647.43,-0.90
2673.90,-0.95
2700.64,-0.98
2727.65,-1.00
2754.93,-1.01
2782.48,-1.02
2810.30,-1.02
2838.40,-1.01
2866.79,-0.98
2895.46,-0.96
2924.41,-0.93
2953.65,-0.92
2983.19,-0.88
3013.02,-0.87
3043.15,-0.90
3073.58,-0.89
3104.32,-0.89
3135.36,-0.89
3166.72,-0.89
3198.38,-0.88
3230.37,-0.86
3262.67,-0.86
3295.30,-0.85
3328.25,-0.84
3361.53,-0.80
3395.15,-0.77
3429.10,-0.73
3463.39,-0.70
3498.03,-0.63
3533.01,-0.56
3568.34,-0.47
3604.02,-0.36
3640.06,-0.26
