frequency,raw
950.00,-0.08
959.50,-0.10
969.09,-0.09
978.78,-0.06
988.57,-0.03
998.46,-0.00
1008.44,0.00
1018.53,0.01
1028.71,0.03
1039.00,0.06
1049.39,0.08
1059.88,0.07
1070.48,0.12
1081.19,0.17
1092.00,0.19
1102.92,0.22
1113.95,0.26
1125.09,0.29
1136.34,0.31
1147.70,0.35
1159.18,0.40
1170.77,0.43
1182.48,0.45
1194.30,0.46
1206.25,0.48
1218.31,0.52
1230.49,0.56
1242.80,0.59
1255.22,0.63
1267.78,0.65
1280.45,0.66
1293.26,0.70
1306.19,0.73
1319.25,0.75
1332.45,0.74
1345.77,0.74
1359.23,0.75
1372.82,0.73
1386.55,0.74
1400.41,0.75
1414.42,0.75
1428.56,0.73
1442.85,0.70
1457.28,0.66
1471.85,0.64
1486.57,0.62
1501.43,0.60
1516.45,0.61
1531.61,0.60
1546.93,0.58
1562.40,0.54
1578.02,0.50
1593.80,0.45
1609.74,0.40
1625.84,0.36
1642.10,0.33
1658.52,0.33
1675.10,0.29
1691.85,0.24
1708.77,0.18
1725.86,0.13
1743.12,0.07
1760.55,0.02
1778.15,-0.03
1795.94,-0.08
1813.90,-0.13
1832.03,-0.19
1850.36,-0.26
1868.86,-0.32
1887.55,-0.38
1906.42,-0.39
1925.49,-0.41
1944.74,-0.46
1964.19,-0.54
1983.83,-0.60
2003.67,-0.64
2023.71,-0.73
2043.94,-0.77
2064.38,-0.78
2085.03,-0.83
2105.88,-0.87
2126.94,-0.91
2148.20,-0.95
2169.69,-0.97
2191.38,-0.98
2213.30,-0.97
2235.43,-0.98
2257.78,-1.00
2280.36,-1.02
2303.17,-1.03
2326.20,-1.04
2349.46,-1.05
2372.95,-1.05
2396.68,-1.05
2420.65,-1.05
2444.86,-1.05
2469.31,-1.03
2494.00,-1.01
2518.94,-0.99
2544.13,-0.94
2569.57,-0.88
2595.27,-0.82
2621.22,-0.75
2647.43,-0.68
2673.90,-0.61
2700.64,-0.56
2727.65,-0.48
2754.93,-0.39
2782.48,-0.31
2810.30,-0.23
2838.40,-0.15
2866.79,-0.10
2895.46,-0.07
2924.41,-0.02
2953.65,0.04
2983.19,0.13
3013.02,0.21
3043.15,0.26
3073.58,0.32
3104.32,0.37
3135.36,0.41
3166.72,0.46
3198.38,0.51
3230.37,0.56
3262.67,0.58
3295.30,0.60
3328.25,0.62
3361.53,0.65
3395.15,0.68
3429.10,0.71
3463.39,0.72
3498.03,0.76
3533.01,0.81
3568.34,0.86
3604.02,0.93
3640.06,1.00
3676.46,1.07
3713.22,1.12
3750.36,1.19
3787.86,1.27
3825.74,1.34
3864.00,1.41
3902.64,1.49
3941.66,1.56
3981.08,1.61
4020.89,1.64
4061.10,1.67
4101.71,1.66
4142.73,1.66
4184.15,1.67
4226.00,1.62
4268.26,1.57
4310.94,1.52
4354.05,1.43
4397.59,1.34
4441.56,1.24
4485.98,1.16
4530.84,1.03
4576.15,0.90
4621.91,0.79
4668.13,0.66
4714.81,0.53
4761.96,0.43
4809.58,0.29
4857.67,0.15
4906.25,0.00
4955.31,-0.05
5004.87,-0.07
5054.91,-0.08
5105.46,-0.12
5156.52,-0.13
5208.08,-0.14
5260.16,-0.19
5312.77,-0.21
5365.89,-0.14
5419.55,0.05
5473.75,0.24
5528.49,0.41
5583.77,0.54
5639.61,0.64
5696.00,0.77
5752.96,0.91
5810.49,1.06
5868.60,1.22
5927.28,1.38
5986.56,1.62
6046.42,1.88
6106.89,2.16
6167.96,2.44
6229.64,2.68
6291.93,2.90
6354.85,3.09
6418.40,3.24
6482.58,3.37
6547.41,3.47
6612.88,3.49
6679.01,3.49
6745.80,3.47
6813.26,3.44
6881.39,3.36
6950.21,3.29
7019.71,3.24
7089.91,3.23
7160.81,3.25
7232.41,3.35
7304.74,3.48
7377.79,3.66
7451.56,3.88
7526.08,4.22
7601.34,4.65
7677.35,5.15
7754.13,5.77
7831.67,6.43
7909.98,7.09
7989.08,7.57
8068.98,7.67
8149.67,7.38
8231.16,6.46
8313.47,5.07
8396.61,3.53
8480.57,1.91
8565.38,0.42
8651.03,-1.07
8737.54,-2.57
8824.92,-3.80
8913.17,-5.02
9002.30,-6.22
9092.32,-7.29
9183.25,-8.32
9275.08,-9.32
9367.83,-10.23
9461.51,-11.10
9556.12,-11.94
9651.68,-12.76
9748.20,-13.57
9845.68,-14.34
9944.14,-15.04
10043.58,-15.64
10144.02,-16.23
10245.46,-16.82
10347.91,-17.43
10451.39,-17.98
10555.91,-18.48
10661.46,-18.95
10768.08,-19.40
10875.76,-19.82
10984.52,-20.16
11094.36,-20.53
11205.31,-20.89
11317.36,-21.21
11430.53,-21.30
11544.84,-21.54
11660.29,-21.98
11776.89,-22.22
11894.66,-22.33
12013.60,-22.34
12133.74,-22.38
12255.08,-22.41
12377.63,-22.46
12501.41,-22.62
12626.42,-22.63
12752.68,-22.59
12880.21,-22.56
13009.01,-22.62
13139.10,-22.67
13270.49,-22.65
13403.20,-22.52
13537.23,-22.37
13672.60,-22.21
13809.33,-22.04
13947.42,-21.78
14086.90,-21.45
14227.77,-20.92
14370.04,-20.40
14513.74,-19.79
14658.88,-18.84
14805.47,-17.76
14953.52,-16.53
15103.06,-15.08
15254.09,-13.91
15406.63,-13.38
15560.70,-13.69
15716.30,-15.72
15873.47,-17.94
16032.20,-20.26
16192.52,-22.33
16354.45,-23.86
16517.99,-25.06
16683.17,-26.25
16850.01,-27.27
17018.51,-28.17
17188.69,-28.92
17360.58,-29.79
17534.18,-30.69
17709.53,-31.61
17886.62,-32.27
18065.49,-32.74
18246.14,-33.02
18428.60,-32.95
18612.89,-32.20
18799.02,-30.78
18987.01,-28.26
19176.88,-32.55
19368.65,-41.48
19562.33,-54.37
19757.96,-56.69
19955.54,-55.79
