frequency,raw
843.08,0.23
851.51,0.21
860.02,0.19
868.62,0.18
877.31,0.16
886.08,0.14
894.94,0.12
903.89,0.11
912.93,0.09
922.06,0.08
931.28,0.07
940.59,0.06
950.00,0.05
959.50,0.04
969.09,0.03
978.78,0.02
988.57,0.01
998.46,0.00
1008.44,-0.01
1018.53,-0.01
1028.71,-0.02
1039.00,-0.03
1049.39,-0.03
1059.88,-0.04
1070.48,-0.05
1081.19,-0.06
1092.00,-0.06
1102.92,-0.06
1113.95,-0.06
1125.09,-0.06
1136.34,-0.06
1147.70,-0.06
1159.18,-0.06
1170.77,-0.06
1182.48,-0.05
1194.30,-0.05
1206.25,-0.04
1218.31,-0.03
1230.49,-0.02
1242.80,-0.01
1255.22,0.00
1267.78,0.02
1280.45,0.04
1293.26,0.04
1306.19,0.05
1319.25,0.06
1332.45,0.08
1345.77,0.09
1359.23,0.10
1372.82,0.11
1386.55,0.11
1400.41,0.12
1414.42,0.13
1428.56,0.14
1442.85,0.15
1457.28,0.16
1471.85,0.17
1486.57,0.18
1501.43,0.19
1516.45,0.20
1531.61,0.20
1546.93,0.21
1562.40,0.22
1578.02,0.22
1593.80,0.23
1609.74,0.24
1625.84,0.24
1642.10,0.25
1658.52,0.25
1675.10,0.26
1691.85,0.26
1708.77,0.27
1725.86,0.27
1743.12,0.28
1760.55,0.29
1778.15,0.30
1795.94,0.30
1813.90,0.31
1832.03,0.31
1850.36,0.32
1868.86,0.31
1887.55,0.31
1906.42,0.30
1925.49,0.30
1944.74,0.29
1964.19,0.28
1983.83,0.27
2003.67,0.26
2023.71,0.24
2043.94,0.22
2064.38,0.21
2085.03,0.19
2105.88,0.16
2126.94,0.14
2148.20,0.11
2169.69,0.08
2191.38,0.05
2213.30,0.02
2235.43,-0.02
2257.78,-0.06
2280.36,-0.10
2303.17,-0.14
2326.20,-0.19
2349.46,-0.24
2372.95,-0.28
2396.68,-0.33
2420.65,-0.39
2444.86,-0.44
2469.31,-0.50
2494.00,-0.56
2518.94,-0.61
2544.13,-0.65
2569.57,-0.70
2595.27,-0.75
2621.22,-0.81
2647.43,-0.87
2673.90,-0.93
2700.64,-0.98
2727.65,-1.03
2754.93,-1.09
2782.48,-1.13
2810.30,-1.18
2838.40,-1.20
2866.79,-1.23
2895.46,-1.25
2924.41,-1.27
2953.65,-1.29
2983.19,-1.31
3013.02,-1.32
3043.15,-1.31
3073.58,-1.31
3104.32,-1.28
3135.36,-1.25
3166.72,-1.21
3198.38,-1.17
3230.37,-1.13
3262.67,-1.08
3295.30,-1.03
3328.25,-0.96
3361.53,-0.89
3395.15,-0.81
3429.10,-0.73
3463.39,-0.64
3498.03,-0.55
3533.01,-0.46
3568.34,-0.36
3604.02,-0.25
3640.06,-0.13
3676.46,0.00
3713.22,0.14
3750.36,0.28
3787.86,0.42
3825.74,0.59
3864.00,0.75
3902.64,0.91
3941.66,1.05
3981.08,1.20
4020.89,1.37
4061.10,1.54
4101.71,1.72
4142.73,1.91
4184.15,2.09
4226.00,2.29
4268.26,2.47
4310.94,2.63
4354.05,2.79
4397.59,2.90
4441.56,3.02
4485.98,3.12
4530.84,3.22
4576.15,3.29
4621.91,3.34
