frequency;raw
1953,88;-26,67
1990,30;-26,57
2027,39;-26,50
2065,18;-26,33
2103,66;-26,30
2142,87;-26,10
2182,81;-26,10
2223,49;-26,03
2264,93;-26,08
2307,14;-26,03
2350,14;-26,16
2393,94;-26,20
2438,55;-26,20
2484,00;-26,14
2530,30;-25,82
2577,45;-25,39
2625,49;-25,02
2674,42;-24,61
2724,27;-24,38
2775,04;-24,11
2826,76;-23,93
2879,44;-23,98
2933,10;-24,05
2982,26;-24,28
3077,36;-23,90
3134,71;-24,17
3193,13;-24,30
3252,65;-24,25
3313,27;-24,15
3375,02;-24,06
3437,92;-24,04
3501,99;-24,11
3567,26;-23,97
3633,74;-23,56
3701,46;-23,16
3770,45;-22,76
3840,72;-22,39
3912,30;-22,03
3985,21;-21,66
4059,48;-21,31
4135,14;-21,06
4212,21;-21,00
4290,71;-21,04
4370,68;-21,00
4452,13;-21,02
4535,11;-20,90
4619,63;-20,86
4705,73;-20,68
4793,43;-20,56
4882,77;-20,53
4973,77;-20,10
5066,46;-19,72
5160,89;-19,39
5257,07;-19,24
5355,05;-19,27
5454,85;-19,66
5556,51;-19,52
5660,07;-19,78
5754,92;-20,42
5851,36;-21,12
5949,42;-21,75
6015,70;-22,20
6161,86;-22,03
6265,12;-22,69
6370,11;-23,26
6488,83;-23,85
6609,76;-24,36
6732,95;-24,72
6858,43;-25,10
6986,25;-25,32
7116,46;-25,54
7249,09;-25,73
7370,56;-26,08
7480,25;-26,73
7577,57;-27,33
7661,99;-28,06
7740,21;-28,91
7793,27;-29,56
7874,28;-30,35
7920,94;-31,01
7979,66;-31,71
8050,71;-32,49
8098,42;-33,17
8158,46;-33,85
8218,94;-34,59
8279,87;-35,34
8353,59;-36,09
8418,63;-36,82
8481,04;-37,48
8543,91;-38,18
8607,25;-38,83
8674,27;-39,51
8764,43;-40,30
8832,67;-40,94
8947,58;-41,69
9038,91;-42,54
9100,88;-43,19
9215,88;-43,83
9318,55;-44,42
9422,37;-45,10
9527,34;-45,78
9633,49;-46,51
9740,81;-47,15
9867,54;-47,86
9995,92;-48,64
10107,28;-49,24
10219,88;-49,83
10333,74;-50,49
