frequency;raw
1948,53;-28,93
1984,85;-29,03
2021,84;-29,16
2059,52;-29,22
2097,91;-29,35
2137,01;-29,43
2176,83;-29,65
2217,41;-29,91
2258,73;-30,17
2300,83;-30,31
2343,71;-30,33
2387,39;-30,27
2431,89;-30,25
2477,21;-30,39
2523,38;-30,39
2570,41;-30,17
2618,31;-29,84
2667,11;-29,52
2716,82;-29,27
2767,45;-29,05
2819,03;-28,85
2871,57;-28,64
2925,09;-28,49
2974,11;-28,57
3068,95;-27,93
3126,15;-28,06
3184,41;-28,11
3243,76;-28,17
3304,22;-28,23
3365,80;-28,21
3428,53;-27,93
3492,43;-27,61
3557,52;-27,19
3623,82;-26,80
3691,36;-26,50
3753,22;-26,03
3816,12;-25,43
3887,24;-24,86
3959,69;-24,21
4033,48;-23,66
4108,66;-23,33
4185,23;-23,21
4263,23;-23,11
4342,69;-22,97
4423,63;-22,96
4506,07;-22,76
4590,05;-22,62
4675,60;-22,28
4762,74;-21,88
4851,50;-21,44
4923,71;-20,72
4987,76;-20,04
5061,99;-19,40
5137,33;-18,72
5223,42;-18,04
5320,77;-17,35
5419,94;-16,75
5500,60;-16,25
5561,88;-15,59
5665,54;-15,26
5771,13;-15,26
5878,69;-15,29
5966,18;-15,36
6145,08;-14,43
6259,61;-14,57
6376,27;-14,81
6495,11;-15,33
6603,95;-15,93
6702,23;-16,56
6789,43;-17,20
6877,76;-17,89
6980,12;-18,62
7084,00;-19,37
7176,16;-20,02
7256,11;-20,63
7336,95;-21,31
7418,69;-22,06
7501,35;-22,88
7584,92;-23,70
7627,05;-24,34
7669,42;-24,92
7726,28;-25,57
7783,56;-26,30
7841,27;-27,07
7899,40;-27,89
7957,96;-28,70
8016,96;-29,44
8076,40;-30,24
8136,27;-31,06
8196,59;-31,84
8257,36;-32,55
8318,58;-33,30
8380,25;-34,02
8454,86;-34,82
8504,97;-35,51
8568,02;-36,15
8631,54;-36,83
8695,53;-37,51
8772,95;-38,25
8841,25;-38,96
8910,09;-39,64
8989,41;-40,37
9069,45;-41,13
9140,06;-41,82
9258,97;-42,52
9362,13;-43,32
9466,43;-44,09
9554,24;-44,78
9678,54;-45,55
9786,37;-46,27
9895,40;-46,91
10024,14;-47,58
10173,32;-48,29
10305,68;-48,97
10420,49;-49,63
10556,06;-50,30
10713,16;-51,04
10872,60;-51,72
11034,41;-52,38
11177,96;-52,99
11323,39;-53,61
11513,15;-54,26
11706,09;-54,87
11902,26;-55,45
12101,72;-55,99
12304,52;-56,54
12510,72;-57,17
12720,38;-57,72
12957,45;-58,14
13198,94;-58,74
13444,94;-59,39
13695,52;-59,74
13950,77;-60,03
14210,77;-60,09
14475,62;-60,53
14745,41;-61,01
15020,23;-61,27
15300,16;-61,73
15585,32;-62,37
15897,79;-62,75
15978,73;-64,71
15993,49;-63,99
16023,05;-65,46
16023,05;-66,14
16023,05;-66,83
16037,85;-69,72
16052,66;-67,62
16052,66;-68,30
16052,66;-68,98
16082,33;-70,50
16082,33;-71,19
16082,33;-71,87
16082,33;-72,55
16097,19;-76,06
16112,06;-73,25
16112,06;-73,93
16112,06;-74,61
16112,06;-75,30
16141,84;-76,70
16141,84;-77,39
16141,84;-78,07
16141,84;-78,75
16141,84;-79,43
16141,84;-80,11
16171,67;-80,93
16171,67;-81,61
16171,67;-82,29
16171,67;-82,97
16171,67;-83,65
16171,67;-84,34
16201,56;-85,08
16201,56;-85,77
16201,56;-86,45
16201,56;-87,13
16201,56;-87,81
16216,53;-90,62
16231,51;-88,51
16231,51;-89,20
16231,51;-89,88
16261,51;-92,37
16261,51;-93,06
16261,51;-93,74
16271,52;-91,56
16291,56;-94,46
16336,75;-95,07
16336,75;-95,71
16412,34;-96,14
16534,02;-95,65
16564,58;-94,42
16564,58;-94,96
16607,46;-93,51
16741,40;-92,51
17050,79;-91,77
17347,20;-91,42
17648,77;-91,59
17900,40;-91,08
18106,52;-91,50
18335,31;-90,85
18677,03;-91,04
18937,50;-91,20
19060,29;-91,98
19237,08;-92,69
19487,36;-93,06
19505,36;-93,84
19684,26;-94,62
19911,74;-95,94
19924,00;-94,49
19924,00;-95,17
20034,68;-96,80
20145,97;-97,64
20332,84;-98,40
20426,92;-99,17
20696,50;-100,12
21058,88;-100,48
21285,64;-101,31
21491,01;-102,21
21828,76;-103,06
21952,27;-103,79
22123,77;-104,70
22217,34;-103,87
22320,15;-105,32
22464,87;-106,38
22464,87;-106,98
22652,32;-107,94
22673,25;-108,79
22694,19;-109,58
22771,15;-110,50
22799,20;-111,25
22968,23;-112,00
22968,23;-112,66
23010,68;-113,43
23031,93;-114,23
23095,82;-114,86
23117,15;-115,71
23181,27;-116,36
23202,68;-117,07
23281,37;-117,90
23310,05;-118,86
23396,29;-119,60
23584,26;-120,22
23797,16;-120,81
23964,73;-120,24
