frequency;raw
1953,88;-28,93
1990,30;-28,97
2027,39;-29,07
2065,18;-29,08
2103,66;-29,11
2142,87;-29,15
2182,81;-29,27
2223,49;-29,37
2264,93;-29,50
2307,14;-29,67
2350,14;-29,89
2393,94;-30,12
2438,55;-30,24
2484,00;-30,31
2530,30;-30,10
2577,45;-29,75
2625,49;-29,42
2674,42;-29,14
2724,27;-28,93
2775,04;-28,64
2826,76;-28,56
2879,44;-28,59
2933,10;-28,63
2982,26;-28,83
3077,36;-28,39
3134,71;-28,54
3193,13;-28,49
3252,65;-28,32
3313,27;-28,11
3375,02;-27,88
3437,92;-27,69
3501,99;-27,61
3567,26;-27,32
3633,74;-26,79
3701,46;-26,30
3770,45;-25,73
3840,72;-25,30
3912,30;-24,79
3985,21;-24,28
4059,48;-23,85
4135,14;-23,53
4212,21;-23,40
4290,71;-23,25
4370,68;-23,16
4452,13;-23,06
4535,11;-22,74
4619,63;-22,50
4705,73;-22,10
4793,43;-21,65
4882,77;-21,32
4964,59;-20,61
5047,79;-19,97
5132,38;-19,33
5218,38;-18,65
5315,64;-18,22
5414,71;-17,97
5507,48;-17,90
5577,07;-17,17
5681,01;-17,04
5786,89;-17,19
5894,74;-17,15
5982,47;-17,24
6161,86;-16,24
6276,70;-16,35
6393,68;-16,54
6512,84;-16,92
6634,22;-17,44
6745,39;-18,06
6845,78;-18,79
6947,66;-19,45
7051,05;-20,15
7155,99;-20,83
7262,48;-21,50
7356,97;-22,13
7438,93;-22,88
7507,93;-23,63
7588,77;-24,43
7673,32;-25,36
7718,80;-26,01
7776,02;-26,70
7833,67;-27,51
7891,74;-28,33
7950,25;-29,17
8009,19;-30,05
8068,57;-30,80
8128,38;-31,60
8188,64;-32,51
8249,35;-33,31
8310,51;-34,06
8372,12;-34,84
8434,19;-35,57
8496,71;-36,37
8559,70;-37,16
8635,91;-37,93
8706,36;-38,69
8783,87;-39,43
8865,35;-40,14
8964,12;-41,08
9047,26;-41,88
9131,18;-42,54
9249,98;-43,26
9353,03;-44,01
9448,51;-44,73
9562,60;-45,51
9669,13;-46,24
9776,86;-46,87
9885,78;-47,46
9995,92;-48,12
10107,28;-48,78
10219,88;-49,51
10333,74;-50,19
10391,15;-50,84
10497,22;-51,32
10663,28;-51,93
10802,01;-52,67
10942,54;-53,30
11105,39;-53,91
11249,87;-54,51
11396,23;-55,19
11587,20;-55,86
11803,16;-56,63
12023,13;-57,25
12247,21;-57,83
12429,47;-58,52
12661,12;-59,20
12897,09;-59,69
13137,46;-59,97
13382,30;-60,63
13631,71;-61,08
13885,76;-61,49
14144,55;-61,69
14408,17;-61,99
14622,59;-62,50
14876,79;-62,39
15172,72;-62,63
15455,49;-62,95
15762,93;-63,31
15948,36;-63,78
15977,84;-64,44
16036,95;-65,25
16066,60;-65,96
16066,60;-66,64
16066,60;-67,32
16096,29;-67,96
16096,29;-68,64
16096,29;-69,32
16126,04;-71,07
16126,04;-71,75
16135,97;-70,23
16140,94;-75,23
16155,85;-72,41
16155,85;-73,09
16155,85;-73,78
16155,85;-74,46
16185,71;-76,93
16185,71;-77,62
16185,71;-78,30
16185,71;-78,98
16185,71;-79,66
16185,71;-80,34
16195,67;-76,09
16200,66;-84,48
16215,62;-81,00
16215,62;-81,68
16215,62;-82,36
16215,62;-83,05
16215,62;-83,73
16245,59;-86,20
16245,59;-86,89
16245,59;-87,57
16245,59;-88,25
16245,59;-88,93
16255,59;-85,36
16260,60;-91,69
16275,62;-89,54
16275,62;-90,23
16275,62;-90,91
16305,70;-93,36
16305,70;-94,04
16305,70;-94,72
16305,70;-95,41
16315,74;-92,50
16320,76;-97,59
16335,84;-96,18
16335,84;-96,86
16381,15;-98,51
16497,51;-99,42
16517,83;-99,97
16800,84;-98,88
16887,93;-98,47
17027,10;-97,78
17308,89;-98,28
17490,96;-98,70
17620,63;-97,84
17849,87;-98,13
17926,94;-97,64
18182,54;-97,05
18385,11;-97,86
18494,07;-98,51
18589,94;-97,72
18635,76;-97,13
18681,70;-96,38
18971,40;-96,82
19006,46;-97,33
19253,74;-97,74
19289,32;-98,41
19456,26;-99,11
19600,50;-99,80
19770,13;-99,04
19922,83;-100,47
19972,82;-99,75
20294,14;-100,70
20312,88;-99,77
20577,15;-99,63
20653,28;-100,54
20999,39;-100,92
21155,07;-100,31
21373,21;-101,28
21390,76;-100,31
21629,07;-102,02
21749,22;-102,77
21870,04;-103,52
22097,37;-104,49
22195,51;-105,56
22277,63;-106,47
22305,08;-107,31
22422,08;-108,12
22484,27;-108,84
22525,83;-109,49
22609,17;-110,45
22692,83;-111,53
22776,79;-112,45
22877,95;-113,43
22945,65;-114,33
23013,54;-115,31
23073,11;-116,42
23201,28;-117,32
23287,13;-118,13
23373,29;-118,81
23442,44;-119,82
23808,90;-120,52
23896,99;-121,09
24074,15;-119,95
