frequency;raw
1949,08;-26,64
1985,39;-26,56
2022,37;-26,53
2060,04;-26,49
2098,42;-26,48
2137,51;-26,38
2177,33;-26,44
2217,89;-26,55
2259,20;-26,63
2301,29;-26,68
2344,16;-26,61
2387,83;-26,33
2432,31;-26,22
2477,62;-26,18
2523,77;-26,07
2570,79;-25,77
2618,68;-25,39
2667,46;-25,02
2717,15;-24,75
2767,76;-24,58
2819,32;-24,23
2871,84;-24,15
2925,34;-24,00
2974,34;-24,11
3069,14;-23,48
3126,32;-23,75
3184,55;-24,00
3243,88;-24,16
3304,31;-24,23
3365,86;-24,31
3428,56;-24,21
3492,43;-24,08
3557,49;-23,82
3623,76;-23,53
3691,26;-23,29
3760,02;-22,91
3830,07;-22,48
3901,41;-21,99
3974,09;-21,50
4048,12;-21,11
4123,53;-20,90
4200,35;-20,79
4278,59;-20,83
4358,30;-20,90
4439,48;-20,94
4522,18;-20,91
4606,42;-20,94
4692,23;-20,79
4779,64;-20,70
4868,68;-20,42
4959,38;-19,77
5051,76;-19,37
5145,87;-18,91
5241,73;-18,50
5339,37;-18,31
5438,83;-18,34
5540,15;-17,92
5643,35;-18,00
5748,48;-18,58
5844,77;-19,23
5942,67;-19,88
6120,78;-20,18
6223,30;-20,80
6327,54;-21,43
6445,41;-22,13
6565,48;-22,71
6687,79;-23,18
6812,37;-23,72
6939,27;-24,02
7068,54;-24,38
7200,21;-24,79
7334,34;-25,29
7457,19;-25,95
7554,16;-26,60
7631,24;-27,27
7683,53;-27,92
7763,36;-28,63
7809,35;-29,26
7867,22;-29,88
7937,22;-30,64
7998,99;-31,35
8043,40;-31,97
8114,98;-32,67
8178,13;-33,39
8238,73;-34,09
8299,78;-34,74
8364,37;-35,42
8451,27;-36,22
8517,04;-36,94
8580,15;-37,57
8643,73;-38,20
8707,79;-38,83
8821,02;-39,65
8911,02;-40,50
8972,08;-41,17
9068,64;-42,03
9186,57;-42,84
9323,22;-43,74
9427,04;-44,55
9532,02;-45,24
9638,17;-45,94
9763,50;-46,65
9908,73;-47,38
10037,58;-48,03
10149,36;-48,69
10281,34;-49,36
10434,27;-50,06
10589,48;-50,76
10747,00;-51,47
10906,87;-52,17
11069,11;-52,80
11233,76;-53,42
11421,93;-54,18
11613,25;-54,78
11807,77;-55,37
12005,55;-55,96
12206,64;-56,58
12434,03;-57,04
12665,66;-57,68
12901,60;-58,09
13141,93;-58,69
13386,74;-59,14
13636,12;-59,63
13890,14;-60,04
14148,89;-60,23
14412,46;-60,38
14680,94;-60,72
14954,42;-61,17
15214,26;-61,58
15421,59;-61,89
15574,14;-62,39
15864,27;-62,52
15981,82;-63,37
16011,35;-64,12
16011,35;-64,80
16011,35;-65,48
16026,13;-67,59
16040,93;-66,14
16040,93;-66,82
16070,56;-69,23
16070,56;-69,91
16080,45;-68,41
16100,25;-70,64
16100,25;-71,32
16100,25;-72,00
16100,25;-72,68
16100,25;-73,37
16129,99;-75,23
16129,99;-75,91
16129,99;-76,59
16139,92;-74,41
16144,88;-80,12
16159,79;-77,37
16159,79;-78,05
16159,79;-78,73
16159,79;-79,41
16189,64;-80,96
16189,64;-81,64
16189,64;-82,32
16189,64;-83,00
16189,64;-83,68
16189,64;-84,36
16189,64;-85,05
16204,59;-89,92
16219,55;-85,73
16219,55;-86,41
16219,55;-87,09
16219,55;-87,77
16219,55;-88,45
16219,55;-89,14
16249,52;-90,50
16249,52;-91,18
16249,52;-91,86
16249,52;-92,54
16249,52;-93,23
16249,52;-93,91
16249,52;-94,59
16249,52;-95,27
16249,52;-95,95
16264,52;-98,13
16279,54;-96,63
16279,54;-97,32
16299,58;-98,81
16469,50;-99,58
16506,46;-100,26
16674,87;-99,22
16736,54;-99,97
16829,47;-100,75
16929,16;-101,49
17111,36;-100,52
17297,35;-99,90
17430,12;-101,13
17446,21;-101,97
17462,32;-100,45
17483,82;-102,70
17678,51;-103,26
17985,69;-103,10
17985,69;-103,62
18320,74;-103,35
18685,00;-102,67
19019,69;-102,08
19363,78;-102,02
19633,69;-101,34
19944,14;-100,89
20184,86;-101,18
20390,80;-100,41
20770,65;-99,86
20885,98;-99,36
21027,80;-100,83
21275,05;-101,44
21498,73;-101,95
21691,38;-102,60
21771,60;-103,38
21872,29;-104,20
22018,10;-105,10
22197,64;-105,97
22279,73;-106,61
22362,13;-107,38
22424,13;-108,20
22486,29;-108,90
22507,05;-110,51
22527,83;-109,77
22555,57;-111,31
22678,02;-112,27
22736,69;-113,13
22757,69;-113,91
22820,78;-114,63
22862,94;-115,29
22905,18;-115,96
23032,36;-116,54
23151,69;-117,49
23288,84;-118,29
23374,97;-119,98
23409,51;-119,40
23635,26;-120,95
23898,46;-120,63
23920,52;-120,05
23942,61;-119,26
