frequency,raw
3568.48,-2.27
3620.39,-2.26
3673.05,-2.32
3726.47,-2.2
3780.67,-2.06
3835.67,-2.03
3891.46,-2.05
3948.06,-1.99
4005.49,-1.65
4063.75,-1.81
4122.86,-1.7
4182.82,-1.75
4243.66,-1.47
4305.39,-1.33
4368.01,-1.24
4431.55,-1.08
4496.01,-0.98
4561.4,-0.89
4627.75,-0.68
4695.06,-0.43
4763.35,-0.35
4832.64,-0.23
4902.93,-0.06
4974.24,0.04
5046.6,0.13
5120.0,0.18
5194.47,0.25
5270.03,0.49
5346.68,0.61
5424.45,0.65
5503.35,0.85
5583.4,1.11
5664.61,1.36
5747.01,1.6
5830.6,1.89
5915.41,2.29
6001.45,2.58
6088.74,2.88
6177.3,3.17
6267.15,3.49
6358.31,3.78
6450.8,4.0
6544.62,4.11
6639.82,4.1
6736.4,4.02
6834.38,3.89
6933.79,3.79
7034.64,3.67
7136.96,3.54
7240.77,3.39
7346.09,3.32
7452.94,3.27
7561.35,3.24
7671.33,3.14
7782.91,2.82
7896.12,2.05
8010.97,0.75
8127.49,-0.73
8245.71,-1.77
8365.65,-1.93
8487.33,-1.73
8610.78,-1.67
8736.03,-1.36
8863.09,-1.39
8992.01,-1.18
9122.8,-1.1
9255.5,-1.05
9390.12,-0.94
9526.7,-0.96
9665.27,-0.81
9805.86,-0.61
9948.49,-0.57
10093.19,-0.61
10240.0,-0.54
10388.94,-0.45
10540.05,-0.41
10693.36,-0.33
10848.9,-0.3
11006.7,-0.29
11166.8,-0.16
11329.22,-0.13
11494.01,-0.4
11661.2,0.04
11830.81,0.18
12002.89,-0.19
12177.48,-0.19
12354.61,-0.11
12534.31,-0.16
12716.62,-0.36
12901.59,-0.46
13089.25,-0.11
13279.64,-0.16
13472.79,-0.1
13668.76,0.12
13867.58,0.41
14069.29,0.89
14273.93,1.24
14481.55,2.06
14692.19,2.59
14905.89,3.08
15122.7,2.42
15342.66,0.24
15565.83,-2.05
15792.24,-2.32
16021.94,-1.78
16254.99,-0.55
16491.42,-0.45
16731.29,-0.36
16974.66,0.17
17221.56,0.11
17472.05,0.57
17726.19,0.97
17984.02,0.88
18245.61,1.47
18510.99,2.24
18780.24,1.45
19053.41,-1.99
19330.55,1.22
19611.72,3.04
19896.97,-0.72
20186.38,-0.72
