frequency,raw
8249.35,1.24
8279.87,1.24
8310.51,1.24
8353.59,1.23
8372.12,1.21
8418.63,1.21
8434.19,1.18
8481.04,1.13
8496.71,1.10
8543.91,1.06
8559.70,1.01
8607.25,0.96
8635.91,0.93
8674.27,0.90
8706.36,0.91
8764.43,0.93
8783.87,0.89
8832.67,0.87
8865.35,0.88
8947.58,0.81
8964.12,0.78
9038.91,0.79
9047.26,0.74
9100.88,0.73
9131.18,0.73
9215.88,0.70
9249.98,0.65
9318.55,0.59
9353.03,0.56
9422.37,0.55
9448.51,0.53
9527.34,0.50
9562.60,0.48
9633.49,0.48
9669.13,0.44
9740.81,0.45
9776.86,0.48
9867.54,0.52
9885.78,0.59
9995.92,0.39
10107.28,0.35
10219.88,0.24
10333.74,0.23
10391.15,-0.01
10448.87,0.07
10497.22,0.13
10584.81,0.14
10663.28,0.19
10742.33,0.19
10802.01,0.17
10902.20,0.20
10942.54,0.22
11064.45,0.25
11105.39,0.24
11208.40,0.23
11249.87,0.24
11354.22,0.23
11396.23,0.25
11544.49,0.28
11587.20,0.30
11759.65,0.27
11803.16,0.21
11978.81,0.20
12023.13,0.21
12202.06,0.23
12247.21,0.27
12429.47,0.01
12661.12,-0.05
12897.09,0.01
13137.46,0.08
13365.84,0.41
13382.30,0.29
13631.71,0.07
13885.76,-0.02
14144.55,0.11
14408.17,-0.17
14622.59,-0.37
14676.70,-0.15
14876.79,-0.08
14950.23,-0.15
15172.72,-0.13
15228.86,-0.14
15455.49,-0.10
15512.68,-0.08
15762.93,-0.22
15801.79,-0.40
15948.36,-0.25
15977.84,-0.41
