frequency,raw
4005.49,-2.3
4063.75,-2.62
4122.86,-2.41
4182.82,-2.5
4243.66,-1.93
4305.39,-1.66
4368.01,-1.47
4431.55,-1.15
4496.01,-0.96
4561.4,-0.78
4627.75,-0.37
4695.06,0.13
4763.35,0.3
4832.64,0.54
4902.93,0.88
4974.24,1.09
5046.6,1.26
5120.0,1.36
5194.47,1.5
5270.03,1.99
5346.68,2.23
5424.45,2.31
5503.35,2.7
5583.4,3.22
5664.61,3.73
5747.01,4.2
5830.6,4.79
5915.41,5.59
6001.45,6.17
6088.74,6.76
6177.3,7.35
6267.15,7.98
6358.31,8.57
6450.8,9.01
6544.62,9.21
6639.82,9.19
6736.4,9.05
6834.38,8.77
6933.79,8.58
7034.64,8.35
7136.96,8.08
7240.77,7.78
7346.09,7.64
7452.94,7.55
7561.35,7.49
7671.33,7.28
7782.91,6.63
7896.12,5.1
8010.97,2.51
8127.49,-0.47
8245.71,-2.53
8365.65,-2.86
8487.33,-2.46
8610.78,-2.34
8736.03,-1.71
8863.09,-1.78
8992.01,-1.37
9122.8,-1.2
9255.5,-1.09
9390.12,-0.88
9526.7,-0.93
9665.27,-0.62
9805.86,-0.21
9948.49,-0.14
10093.19,-0.22
10240.0,-0.07
10388.94,0.1
10540.05,0.19
10693.36,0.34
10848.9,0.41
11006.7,0.41
11166.8,0.67
11329.22,0.74
11494.01,0.2
11661.2,1.08
11830.81,1.35
12002.89,0.62
12177.48,0.62
12354.61,0.77
12534.31,0.68
12716.62,0.27
12901.59,0.09
13089.25,0.78
13279.64,0.68
13472.79,0.8
13668.76,1.24
13867.58,1.81
14069.29,2.77
14273.93,3.49
14481.55,5.13
14692.19,6.18
14905.89,7.16
15122.7,5.84
15342.66,1.48
15565.83,-3.1
15792.24,-3.63
16021.94,-2.57
16254.99,-0.1
16491.42,0.09
16731.29,0.28
16974.66,1.35
17221.56,1.22
17472.05,2.15
17726.19,2.94
17984.02,2.76
18245.61,3.94
18510.99,5.47
18780.24,3.9
19053.41,-2.98
19330.55,3.44
19611.72,7.08
19896.97,-0.44
20186.38,-0.44
