frequency,raw
860.02,-0.05
868.62,-0.06
877.31,-0.07
886.08,-0.08
894.94,-0.08
903.89,-0.1
912.93,-0.11
922.06,-0.11
931.28,-0.13
940.59,-0.13
950.0,-0.14
959.5,-0.16
969.09,-0.16
978.78,-0.17
988.57,-0.17
998.46,-0.17
1008.44,-0.15
1018.53,-0.15
1028.71,-0.14
1039.0,-0.14
1049.39,-0.12
1059.88,-0.11
1070.48,-0.1
1081.19,-0.08
1092.0,-0.06
1102.92,-0.05
1113.95,-0.03
1125.09,-0.02
1136.34,0.0
1147.7,0.02
1159.18,0.02
1170.77,0.04
1182.48,0.05
1194.3,0.07
1206.25,0.09
1218.31,0.1
1230.49,0.12
1242.8,0.12
1255.22,0.13
1267.78,0.14
1280.45,0.15
1293.26,0.15
1306.19,0.16
1319.25,0.18
1332.45,0.19
1345.77,0.2
1359.23,0.21
1372.82,0.22
1386.55,0.23
1400.41,0.26
1414.42,0.27
1428.56,0.29
1442.85,0.31
1457.28,0.32
1471.85,0.34
1486.57,0.36
1501.43,0.37
1516.45,0.38
1531.61,0.39
1546.93,0.39
1562.4,0.4
1578.02,0.4
1593.8,0.41
1609.74,0.4
1625.84,0.4
1642.1,0.4
1658.52,0.39
1675.1,0.39
1691.85,0.39
1708.77,0.39
1725.86,0.4
1743.12,0.4
1760.55,0.4
1778.15,0.41
1795.94,0.41
1813.9,0.43
1832.03,0.44
1850.36,0.45
1868.86,0.45
1887.55,0.45
1906.42,0.46
1925.49,0.47
1944.74,0.46
1964.19,0.46
1983.83,0.45
2003.67,0.43
2023.71,0.42
2043.94,0.41
2064.38,0.4
2085.03,0.37
2105.88,0.35
2126.94,0.33
2148.2,0.31
2169.69,0.29
2191.38,0.27
2213.3,0.25
2235.43,0.21
2257.78,0.19
2280.36,0.17
2303.17,0.15
2326.2,0.12
2349.46,0.11
2372.95,0.08
2396.68,0.07
2420.65,0.05
2444.86,0.03
2469.31,0.01
2494.0,-0.01
2518.94,-0.03
2544.13,-0.05
2569.57,-0.08
2595.27,-0.1
2621.22,-0.13
2647.43,-0.15
2673.9,-0.17
2700.64,-0.2
2727.65,-0.22
2754.93,-0.26
2782.48,-0.3
2810.3,-0.33
2838.4,-0.37
2866.79,-0.42
2895.46,-0.46
2924.41,-0.52
2953.65,-0.56
2983.19,-0.61
3013.02,-0.66
3043.15,-0.7
3073.58,-0.75
3104.32,-0.79
3135.36,-0.83
3166.72,-0.87
3198.38,-0.91
3230.37,-0.93
3262.67,-0.95
3295.3,-0.97
3328.25,-0.97
3361.53,-0.97
3395.15,-0.96
3429.1,-0.95
3463.39,-0.91
3498.03,-0.86
3533.01,-0.81
3568.34,-0.74
3604.02,-0.66
3640.06,-0.56
3676.46,-0.47
3713.22,-0.36
3750.36,-0.25
3787.86,-0.12
3825.74,0.0
3864.0,0.14
3902.64,0.27
3941.66,0.41
3981.08,0.54
4020.89,0.66
4061.1,0.79
4101.71,0.89
4142.73,0.98
4184.15,1.05
4226.0,1.1
4268.26,1.12
4310.94,1.12
4354.05,1.08
4397.59,1.02
4441.56,0.92
4485.98,0.8
4530.84,0.65
4576.15,0.46
4621.91,0.25
4668.13,0.05
4714.81,-0.17
4761.96,-0.34
4809.58,-0.5
4857.67,-0.61
