frequency,raw
860.02,-0.09
868.62,-0.15
877.31,-0.19
886.08,-0.22
894.94,-0.26
903.89,-0.3
912.93,-0.33
922.06,-0.35
931.28,-0.38
940.59,-0.4
950.0,-0.43
959.5,-0.46
969.09,-0.48
978.78,-0.48
988.57,-0.48
998.46,-0.48
1008.44,-0.48
1018.53,-0.47
1028.71,-0.47
1039.0,-0.44
1049.39,-0.42
1059.88,-0.42
1070.48,-0.4
1081.19,-0.37
1092.0,-0.33
1102.92,-0.29
1113.95,-0.24
1125.09,-0.19
1136.34,-0.15
1147.7,-0.11
1159.18,-0.05
1170.77,0.0
1182.48,0.04
1194.3,0.08
1206.25,0.12
1218.31,0.17
1230.49,0.22
1242.8,0.27
1255.22,0.3
1267.78,0.34
1280.45,0.37
1293.26,0.44
1306.19,0.5
1319.25,0.55
1332.45,0.58
1345.77,0.61
1359.23,0.62
1372.82,0.62
1386.55,0.64
1400.41,0.66
1414.42,0.69
1428.56,0.74
1442.85,0.81
1457.28,0.88
1471.85,0.96
1486.57,1.03
1501.43,1.13
1516.45,1.22
1531.61,1.3
1546.93,1.36
1562.4,1.4
1578.02,1.43
1593.8,1.46
1609.74,1.47
1625.84,1.48
1642.1,1.48
1658.52,1.48
1675.1,1.47
1691.85,1.44
1708.77,1.4
1725.86,1.38
1743.12,1.36
1760.55,1.34
1778.15,1.32
1795.94,1.26
1813.9,1.2
1832.03,1.15
1850.36,1.08
1868.86,1.03
1887.55,0.94
1906.42,0.83
1925.49,0.73
1944.74,0.65
1964.19,0.57
1983.83,0.48
2003.67,0.37
2023.71,0.27
2043.94,0.19
2064.38,0.11
2085.03,0.05
2105.88,0.0
2126.94,-0.05
2148.2,-0.09
2169.69,-0.15
2191.38,-0.2
2213.3,-0.24
2235.43,-0.25
2257.78,-0.29
2280.36,-0.35
2303.17,-0.42
2326.2,-0.51
2349.46,-0.59
2372.95,-0.66
2396.68,-0.75
2420.65,-0.81
2444.86,-0.91
2469.31,-0.99
2494.0,-1.09
2518.94,-1.19
2544.13,-1.29
2569.57,-1.38
2595.27,-1.45
2621.22,-1.47
2647.43,-1.48
2673.9,-1.51
2700.64,-1.55
2727.65,-1.62
2754.93,-1.69
2782.48,-1.71
2810.3,-1.7
2838.4,-1.69
2866.79,-1.7
2895.46,-1.72
2924.41,-1.75
2953.65,-1.77
2983.19,-1.79
3013.02,-1.81
3043.15,-1.86
3073.58,-1.9
3104.32,-1.94
3135.36,-1.98
3166.72,-2.01
3198.38,-2.03
3230.37,-2.08
3262.67,-2.12
3295.3,-2.17
3328.25,-2.22
3361.53,-2.26
3395.15,-2.29
3429.1,-2.3
3463.39,-2.29
3498.03,-2.28
3533.01,-2.26
3568.34,-2.25
3604.02,-2.27
3640.06,-2.28
3676.46,-2.29
3713.22,-2.25
3750.36,-2.18
3787.86,-2.11
3825.74,-2.08
3864.0,-2.08
3902.64,-2.05
3941.66,-1.97
3981.08,-1.9
4020.89,-1.86
4061.1,-1.87
4101.71,-1.94
4142.73,-1.99
4184.15,-1.98
4226.0,-1.97
4268.26,-1.95
4310.94,-1.95
4354.05,-1.99
4397.59,-2.05
4441.56,-2.11
4485.98,-2.17
4530.84,-2.24
4576.15,-2.3
4621.91,-2.33
4668.13,-2.34
4714.81,-2.36
4761.96,-2.41
4809.58,-2.5
4857.67,-2.56
4906.25,-2.58
4955.31,-2.56
5004.87,-2.55
5054.91,-2.52
5105.46,-2.51
5156.52,-2.46
5208.08,-2.4
5260.16,-2.31
5312.77,-2.2
5365.89,-2.01
5419.55,-1.77
5473.75,-1.44
5528.49,-1.1
5583.77,-0.75
5639.61,-0.42
5696.0,-0.08
5752.96,0.28
5810.49,0.7
5868.6,1.14
5927.28,1.62
5986.56,2.14
6046.42,2.69
6106.89,3.25
6167.96,3.83
6229.64,4.36
6291.93,4.86
6354.85,5.29
6418.4,5.64
6482.58,5.88
6547.41,6.0
6612.88,6.0
6679.01,5.92
6745.8,5.75
6813.26,5.54
6881.39,5.3
6950.21,5.04
7019.71,4.77
7089.91,4.5
7160.81,4.24
7232.41,4.0
7304.74,3.76
7377.79,3.52
7451.56,3.29
7526.08,3.07
7601.34,2.83
7677.35,2.62
7754.13,2.41
7831.67,2.24
7909.98,2.1
7989.08,1.99
8068.98,1.9
8149.67,1.84
8231.16,1.78
8313.47,1.74
8396.61,1.72
8480.57,1.72
8565.38,1.7
8651.03,1.69
8737.54,1.68
8824.92,1.67
8913.17,1.66
9002.3,1.65
9092.32,1.63
9183.25,1.6
9275.08,1.55
9367.83,1.48
9461.51,1.41
9556.12,1.31
9651.68,1.25
9748.2,1.25
9845.68,1.37
9944.14,1.49
10043.58,1.6
10144.02,1.59
10245.46,1.59
10347.91,1.58
10451.39,1.57
10555.91,1.56
10661.46,1.55
10768.08,1.52
10875.76,1.5
10984.52,1.47
11094.36,1.42
11205.31,1.38
11317.36,1.33
11430.53,1.26
11544.84,1.18
11660.29,1.1
11776.89,1.01
11894.66,0.9
12013.6,0.8
12133.74,0.67
12255.08,0.53
12377.63,0.38
12501.41,0.22
12626.42,0.04
12752.68,-0.15
12880.21,-0.36
13009.01,-0.56
13139.1,-0.79
13270.49,-1.03
13403.2,-1.27
13537.23,-1.53
13672.6,-1.8
13809.33,-2.08
13947.42,-2.37
14086.9,-2.66
14227.77,-2.96
14370.04,-3.27
14513.74,-3.58
14658.88,-3.9
14805.47,-4.23
14953.52,-4.56
15103.06,-4.89
15254.09,-5.23
15406.63,-5.56
15560.7,-5.91
15716.3,-6.24
15873.47,-6.59
16032.2,-6.93
16192.52,-7.27
16354.45,-7.62
16517.99,-7.95
16683.17,-8.3
16850.01,-8.64
17018.51,-8.98
17188.69,-9.31
17360.58,-9.65
17534.18,-9.98
17709.53,-10.3
17886.62,-10.64
18065.49,-10.95
18246.14,-11.27
18428.6,-11.59
18612.89,-11.9
18799.02,-12.2
18987.01,-12.5
19176.88,-12.8
19368.65,-13.09
19562.33,-13.38
19757.96,-13.65
19955.54,-13.94
