frequency,raw
834.73,-0.31
843.08,-0.36
851.51,-0.44
860.02,-0.5
868.62,-0.57
877.31,-0.61
886.08,-0.65
894.94,-0.68
903.89,-0.73
912.93,-0.76
922.06,-0.79
931.28,-0.81
940.59,-0.84
950.0,-0.87
959.5,-0.9
969.09,-0.92
978.78,-0.92
988.57,-0.92
998.46,-0.92
1008.44,-0.91
1018.53,-0.91
1028.71,-0.9
1039.0,-0.87
1049.39,-0.84
1059.88,-0.83
1070.48,-0.81
1081.19,-0.77
1092.0,-0.72
1102.92,-0.67
1113.95,-0.61
1125.09,-0.56
1136.34,-0.51
1147.7,-0.46
1159.18,-0.39
1170.77,-0.33
1182.48,-0.28
1194.3,-0.23
1206.25,-0.17
1218.31,-0.11
1230.49,-0.05
1242.8,0.02
1255.22,0.06
1267.78,0.11
1280.45,0.16
1293.26,0.24
1306.19,0.32
1319.25,0.38
1332.45,0.43
1345.77,0.47
1359.23,0.5
1372.82,0.52
1386.55,0.55
1400.41,0.59
1414.42,0.63
1428.56,0.7
1442.85,0.78
1457.28,0.87
1471.85,0.96
1486.57,1.05
1501.43,1.16
1516.45,1.27
1531.61,1.36
1546.93,1.44
1562.4,1.49
1578.02,1.54
1593.8,1.57
1609.74,1.59
1625.84,1.62
1642.1,1.63
1658.52,1.65
1675.1,1.65
1691.85,1.63
1708.77,1.6
1725.86,1.59
1743.12,1.58
1760.55,1.57
1778.15,1.56
1795.94,1.51
1813.9,1.46
1832.03,1.41
1850.36,1.36
1868.86,1.31
1887.55,1.23
1906.42,1.13
1925.49,1.04
1944.74,0.96
1964.19,0.89
1983.83,0.81
2003.67,0.71
2023.71,0.62
2043.94,0.55
2064.38,0.47
2085.03,0.43
2105.88,0.38
2126.94,0.34
2148.2,0.32
2169.69,0.27
2191.38,0.22
2213.3,0.2
2235.43,0.2
2257.78,0.18
2280.36,0.13
2303.17,0.07
2326.2,-0.0
2349.46,-0.07
2372.95,-0.12
2396.68,-0.18
2420.65,-0.23
2444.86,-0.31
2469.31,-0.37
2494.0,-0.45
2518.94,-0.53
2544.13,-0.6
2569.57,-0.66
2595.27,-0.71
2621.22,-0.71
2647.43,-0.7
2673.9,-0.7
2700.64,-0.72
2727.65,-0.76
2754.93,-0.81
2782.48,-0.8
2810.3,-0.76
2838.4,-0.73
2866.79,-0.71
2895.46,-0.71
2924.41,-0.71
2953.65,-0.71
2983.19,-0.7
3013.02,-0.71
3043.15,-0.74
3073.58,-0.75
3104.32,-0.78
3135.36,-0.79
3166.72,-0.81
3198.38,-0.81
3230.37,-0.84
3262.67,-0.87
3295.3,-0.91
3328.25,-0.94
3361.53,-0.98
3395.15,-1.0
3429.1,-1.01
3463.39,-0.99
3498.03,-0.97
3533.01,-0.95
3568.34,-0.94
3604.02,-0.97
3640.06,-0.98
3676.46,-0.99
3713.22,-0.96
3750.36,-0.9
3787.86,-0.85
3825.74,-0.83
3864.0,-0.84
3902.64,-0.83
3941.66,-0.77
3981.08,-0.73
4020.89,-0.7
4061.1,-0.74
4101.71,-0.84
4142.73,-0.92
4184.15,-0.94
4226.0,-0.96
4268.26,-0.97
4310.94,-1.01
4354.05,-1.09
4397.59,-1.19
4441.56,-1.29
4485.98,-1.4
4530.84,-1.51
4576.15,-1.62
4621.91,-1.69
4668.13,-1.75
4714.81,-1.81
4761.96,-1.92
4809.58,-2.05
4857.67,-2.16
4906.25,-2.23
4955.31,-2.26
5004.87,-2.3
5054.91,-2.32
5105.46,-2.35
5156.52,-2.36
5208.08,-2.35
5260.16,-2.3
5312.77,-2.23
5365.89,-2.09
5419.55,-1.89
5473.75,-1.61
5528.49,-1.31
5583.77,-1.0
5639.61,-0.71
5696.0,-0.41
5752.96,-0.09
5810.49,0.29
5868.6,0.69
5927.28,1.14
5986.56,1.62
6046.42,2.13
6106.89,2.66
6167.96,3.2
6229.64,3.69
6291.93,4.15
6354.85,4.55
6418.4,4.86
6482.58,5.06
6547.41,5.13
6612.88,5.09
6679.01,4.96
6745.8,4.75
6813.26,4.49
6881.39,4.21
6950.21,3.89
7019.71,3.57
7089.91,3.25
7160.81,2.93
7232.41,2.63
7304.74,2.33
7377.79,2.04
7451.56,1.74
7526.08,1.45
7601.34,1.16
7677.35,0.87
7754.13,0.6
7831.67,0.36
7909.98,0.15
7989.08,-0.03
8068.98,-0.19
8149.67,-0.33
8231.16,-0.45
8313.47,-0.57
8396.61,-0.66
8480.57,-0.74
8565.38,-0.83
8651.03,-0.9
8737.54,-0.99
8824.92,-1.07
8913.17,-1.15
9002.3,-1.22
9092.32,-1.3
9183.25,-1.39
9275.08,-1.5
9367.83,-1.61
9461.51,-1.74
9556.12,-1.88
9651.68,-1.97
9748.2,-2.0
9845.68,-1.91
9944.14,-1.81
10043.58,-1.71
10144.02,-1.71
10245.46,-1.71
10347.91,-1.69
10451.39,-1.68
10555.91,-1.65
10661.46,-1.62
10768.08,-1.59
10875.76,-1.55
10984.52,-1.51
11094.36,-1.49
11205.31,-1.46
11317.36,-1.43
11430.53,-1.44
11544.84,-1.45
11660.29,-1.5
11776.89,-1.56
11894.66,-1.68
12013.6,-1.8
12133.74,-1.99
12255.08,-2.2
12377.63,-2.48
12501.41,-2.76
12626.42,-3.09
12752.68,-3.44
12880.21,-3.82
13009.01,-4.19
13139.1,-4.58
13270.49,-4.98
13403.2,-5.38
13537.23,-5.77
13672.6,-6.15
13809.33,-6.54
13947.42,-6.91
14086.9,-7.27
14227.77,-7.61
14370.04,-7.96
14513.74,-8.28
14658.88,-8.6
14805.47,-8.91
14953.52,-9.22
15103.06,-9.51
15254.09,-9.79
15406.63,-10.07
15560.7,-10.34
15716.3,-10.6
15873.47,-10.86
16032.2,-11.11
16192.52,-11.36
16354.45,-11.6
16517.99,-11.83
16683.17,-12.06
16850.01,-12.29
17018.51,-12.52
17188.69,-12.74
17360.58,-12.96
17534.18,-13.18
17709.53,-13.39
17886.62,-13.61
18065.49,-13.81
18246.14,-14.02
18428.6,-14.23
18612.89,-14.43
18799.02,-14.64
18987.01,-14.83
19176.88,-15.04
19368.65,-15.24
19562.33,-15.44
19757.96,-15.63
19955.54,-15.83
